PriceUnformatted,FullAddress,Street,City,State,Zipcode,Bedroom#,Bathroom#,Area(sqft),PriceGroup,GroupMedianPrice
677730,"10931 Providence Ct, Missouri City, TX 77459",10931 Providence Ct,Missouri City,TX,77459,4.0,3.0,3080.0,High,519990.0
686203,"1922 Verde Trl, Missouri City, TX 77459",1922 Verde Trl,Missouri City,TX,77459,5.0,5.0,3767.0,High,519990.0
585990,"Plan 5051 Plan, Sienna 65","Plan 5051 Plan, Sienna 65",Missouri City,TX,77459,4.0,4.0,3374.0,High,519990.0
418900,"1722W Plan, Sienna 40'","1722W Plan, Sienna 40'",Missouri City,TX,77459,3.0,2.0,1722.0,High,519990.0
964534,"1215 River Glen Cv, Missouri City, TX 77459",1215 River Glen Cv,Missouri City,TX,77459,5.0,5.0,4993.0,High,519990.0
699990,"1907 Camille Park Dr, Missouri City, TX 77459",1907 Camille Park Dr,Missouri City,TX,77459,4.0,4.0,3455.0,High,519990.0
425000,"1519 Noble Park Dr, Missouri City, TX 77459",1519 Noble Park Dr,Missouri City,TX,77459,4.0,4.0,2490.0,High,519990.0
440950,"10739 Blossom River Dr, Missouri City, TX 77459",10739 Blossom River Dr,Missouri City,TX,77459,4.0,3.0,2293.0,High,519990.0
519990,"4203 Colony Ln, Missouri City, TX 77459",4203 Colony Ln,Missouri City,TX,77459,3.0,3.0,2475.0,High,519990.0
597990,"Plan 213 Plan, Sienna","Plan 213 Plan, Sienna",Missouri City,TX,77459,4.0,3.0,2792.0,High,519990.0
289900,"3811 Oakwick Forest Dr, Missouri City, TX 77459",3811 Oakwick Forest Dr,Missouri City,TX,77459,4.0,0.0,2716.0,High,519990.0
384995,"Donley Plan, Toll Brothers at Sienna - Premier Collection","Donley Plan, Toll Brothers at Sienna - Premier Collection",Missouri City,TX,77459,3.0,3.0,2033.0,High,519990.0
443990,"Plan 3039 Plan, Sienna 40","Plan 3039 Plan, Sienna 40",Missouri City,TX,77459,1.0,3.0,2134.0,High,519990.0
320000,"4219 Custer Creek Dr, Missouri City, TX 77459",4219 Custer Creek Dr,Missouri City,TX,77459,3.0,2.0,1571.0,High,519990.0
902900,"4423S Plan, Sienna 65' - Valencia by Perry Homes","4423S Plan, Sienna 65' - Valencia by Perry Homes",Missouri City,TX,77459,5.0,5.0,4423.0,High,519990.0
299990,"Haven - Villas Plan, Sienna","Haven - Villas Plan, Sienna",Missouri City,TX,77459,3.0,3.0,1699.0,High,519990.0
561995,"Belmore Plan, Toll Brothers at Sienna - Select Collection","Belmore Plan, Toll Brothers at Sienna - Select Collection",Missouri City,TX,77459,4.0,3.0,3094.0,High,519990.0
564990,"Glenmeade Plan, Sienna 65' Homesites","Glenmeade Plan, Sienna 65' Homesites",Missouri City,TX,77459,4.0,4.0,3221.0,High,519990.0
434242,"10634 Blossom River Dr, Missouri City, TX 77459",10634 Blossom River Dr,Missouri City,TX,77459,3.0,2.0,1884.0,High,519990.0
329990,"Bungalo - Villas Plan, Sienna","Bungalo - Villas Plan, Sienna",Missouri City,TX,77459,3.0,3.0,1865.0,High,519990.0
297990,"1450 Revolution Way Dr, Missouri City, TX 77459",1450 Revolution Way Dr,Missouri City,TX,77459,2.0,2.0,1395.0,High,519990.0
469415,"10714 Hidden Rock Dr, Missouri City, TX 77459",10714 Hidden Rock Dr,Missouri City,TX,77459,3.0,3.0,2033.0,High,519990.0
441685,"1610 Anchor Breeze Dr, Missouri City, TX 77459",1610 Anchor Breeze Dr,Missouri City,TX,77459,3.0,2.0,1730.0,High,519990.0
456900,"9719 Keeper Dr, Missouri City, TX 77459",9719 Keeper Dr,Missouri City,TX,77459,4.0,3.0,1736.0,High,519990.0
314990,"8018 Scanlan Oak, Missouri City, TX 77459",8018 Scanlan Oak,Missouri City,TX,77459,3.0,3.0,1747.0,High,519990.0
346990,"Capeside - Courtyard Collection Plan, Sienna","Capeside - Courtyard Collection Plan, Sienna",Missouri City,TX,77459,3.0,3.0,1977.0,High,519990.0
698109,"10606 Harvest Oak Ct, Missouri City, TX 77459",10606 Harvest Oak Ct,Missouri City,TX,77459,4.0,4.0,3455.0,High,519990.0
389995,"Conor Plan, Toll Brothers at Sienna - Premier Collection","Conor Plan, Toll Brothers at Sienna - Premier Collection",Missouri City,TX,77459,4.0,3.0,2156.0,High,519990.0
519936,"9727 Satsuma Path, Missouri City, TX 77459",9727 Satsuma Path,Missouri City,TX,77459,4.0,3.0,2346.0,High,519990.0
314990,"8030 Scanlan Oak, Missouri City, TX 77459",8030 Scanlan Oak,Missouri City,TX,77459,3.0,3.0,1748.0,High,519990.0
344990,"Brenton Plan, Sienna 40' Homesites","Brenton Plan, Sienna 40' Homesites",Missouri City,TX,77459,3.0,2.0,1876.0,High,519990.0
421876,"1707 Sterling Water Dr, Missouri City, TX 77459",1707 Sterling Water Dr,Missouri City,TX,77459,3.0,3.0,2098.0,High,519990.0
657990,"Plan 220 Plan, Sienna","Plan 220 Plan, Sienna",Missouri City,TX,77459,4.0,3.0,3264.0,High,519990.0
840900,"Trieste Plan, Sienna 80'","Trieste Plan, Sienna 80'",Missouri City,TX,77459,5.0,5.0,4650.0,High,519990.0
973395,"10119 Drifting Wind Ln, Missouri City, TX 77459",10119 Drifting Wind Ln,Missouri City,TX,77459,5.0,6.0,4878.0,High,519990.0
1019492,"1307 Royal Knoll Ln, Missouri City, TX 77459",1307 Royal Knoll Ln,Missouri City,TX,77459,4.0,5.0,4721.0,High,519990.0
827995,"Giuliano Plan, Toll Brothers at Sienna - Estate Collection","Giuliano Plan, Toll Brothers at Sienna - Estate Collection",Missouri City,TX,77459,5.0,5.0,4930.0,High,519990.0
462900,"2399W Plan, Sienna 40'","2399W Plan, Sienna 40'",Missouri City,TX,77459,3.0,3.0,2399.0,High,519990.0
680417,"10715 Verdant Hl, Missouri City, TX 77459",10715 Verdant Hl,Missouri City,TX,77459,4.0,4.0,3001.0,High,519990.0
495000,"10630 Hidden Rock Dr, Missouri City, TX 77459",10630 Hidden Rock Dr,Missouri City,TX,77459,4.0,3.0,2259.0,High,519990.0
609995,"Lansing Plan, Toll Brothers at Sienna - Select Collection","Lansing Plan, Toll Brothers at Sienna - Select Collection",Missouri City,TX,77459,5.0,5.0,3534.0,High,519990.0
419990,"Orlando Plan, Sienna","Orlando Plan, Sienna",Missouri City,TX,77459,4.0,3.0,2051.0,High,519990.0
349990,"Oakdale - Courtyard Collection Plan, Sienna","Oakdale - Courtyard Collection Plan, Sienna",Missouri City,TX,77459,3.0,2.0,1714.0,High,519990.0
507931,"1202 Woodmont Dr, Missouri City, TX 77459",1202 Woodmont Dr,Missouri City,TX,77459,5.0,3.0,2843.0,High,519990.0
398990,"Plan 3019 Plan, Sienna 40","Plan 3019 Plan, Sienna 40",Missouri City,TX,77459,1.0,3.0,1624.0,High,519990.0
549900,"9750 Keeper Dr, Missouri City, TX 77459",9750 Keeper Dr,Missouri City,TX,77459,4.0,4.0,2773.0,High,519990.0
390899,"10322 Tranquil Lake Dr, Missouri City, TX 77459",10322 Tranquil Lake Dr,Missouri City,TX,77459,2.0,2.0,1621.0,High,519990.0
595990,"10743 Kingston Spring Dr, Missouri City, TX 77459",10743 Kingston Spring Dr,Missouri City,TX,77459,5.0,5.0,3083.0,High,519990.0
449090,"10631 Blossom River Dr, Missouri City, TX 77459",10631 Blossom River Dr,Missouri City,TX,77459,3.0,3.0,2033.0,High,519990.0
688995,"Karmann Plan, Toll Brothers at Sienna - Executive Collection","Karmann Plan, Toll Brothers at Sienna - Executive Collection",Missouri City,TX,77459,4.0,4.0,3707.0,High,519990.0
977900,"8927 Pleasant Cv, Missouri City, TX 77459",8927 Pleasant Cv,Missouri City,TX,77459,5.0,5.0,4410.0,High,519990.0
462990,"Plan 3069 Plan, Sienna 40","Plan 3069 Plan, Sienna 40",Missouri City,TX,77459,1.0,3.0,2471.0,High,519990.0
590900,"2737M Plan, Sienna 55'","2737M Plan, Sienna 55'",Missouri City,TX,77459,4.0,3.0,2737.0,High,519990.0
519990,"Birkshire Plan, Sienna 65' Homesites","Birkshire Plan, Sienna 65' Homesites",Missouri City,TX,77459,4.0,3.0,2870.0,High,519990.0
606053,"10711 Novy Grove Dr, Missouri City, TX 77459",10711 Novy Grove Dr,Missouri City,TX,77459,4.0,4.0,2815.0,High,519990.0
998900,"9026 Pleasant Cv, Missouri City, TX 77459",9026 Pleasant Cv,Missouri City,TX,77459,5.0,5.0,4379.0,High,519990.0
390900,"1500W Plan, Sienna 40'","1500W Plan, Sienna 40'",Missouri City,TX,77459,3.0,2.0,1500.0,High,519990.0
659144,"1428 Timber Shrs, Missouri City, TX 77459",1428 Timber Shrs,Missouri City,TX,77459,4.0,3.0,3078.0,High,519990.0
509900,"2420W Plan, Sienna 50'","2420W Plan, Sienna 50'",Missouri City,TX,77459,4.0,3.0,2420.0,High,519990.0
402900,"1593W Plan, Sienna 40'","1593W Plan, Sienna 40'",Missouri City,TX,77459,3.0,2.0,1593.0,High,519990.0
560000,"1346 Willow Walk Dr, Missouri City, TX 77459",1346 Willow Walk Dr,Missouri City,TX,77459,5.0,4.0,3034.0,High,519990.0
508778,"1206 Woodmont Dr, Missouri City, TX 77459",1206 Woodmont Dr,Missouri City,TX,77459,4.0,3.0,2375.0,High,519990.0
678455,"10723 Novy Grove Dr, Missouri City, TX 77459",10723 Novy Grove Dr,Missouri City,TX,77459,5.0,5.0,3127.0,High,519990.0
574990,"Fleming Plan, Sienna 65' Homesites","Fleming Plan, Sienna 65' Homesites",Missouri City,TX,77459,5.0,4.0,3544.0,High,519990.0
499900,"2357W Plan, Sienna 50'","2357W Plan, Sienna 50'",Missouri City,TX,77459,4.0,3.0,2357.0,High,519990.0
421900,"1785W Plan, Sienna 40'","1785W Plan, Sienna 40'",Missouri City,TX,77459,4.0,3.0,1785.0,High,519990.0
971995,"Nice Plan, Toll Brothers at Sienna - Signature Collection","Nice Plan, Toll Brothers at Sienna - Signature Collection",Missouri City,TX,77459,5.0,7.0,5129.0,High,519990.0
798500,"3019 Mullingar Walk, Missouri City, TX 77459",3019 Mullingar Walk,Missouri City,TX,77459,5.0,5.0,2716.0,High,519990.0
819995,"Auckland Plan, Toll Brothers at Sienna - Signature Collection","Auckland Plan, Toll Brothers at Sienna - Signature Collection",Missouri City,TX,77459,4.0,5.0,4054.0,High,519990.0
389990,"Desoto Plan, Sienna 40' Homesites","Desoto Plan, Sienna 40' Homesites",Missouri City,TX,77459,4.0,3.0,2377.0,High,519990.0
535000,"10507 Hidden Rock Dr, Missouri City, TX 77459",10507 Hidden Rock Dr,Missouri City,TX,77459,4.0,3.0,2444.0,High,519990.0
500900,"2443W Plan, Sienna 40'","2443W Plan, Sienna 40'",Missouri City,TX,77459,4.0,3.0,2443.0,High,519990.0
495941,"10635 Calm Spgs, Missouri City, TX 77459",10635 Calm Spgs,Missouri City,TX,77459,4.0,3.0,2590.0,High,519990.0
497729,"10634 Calm Springs Dr, Missouri City, TX 77459",10634 Calm Springs Dr,Missouri City,TX,77459,3.0,3.0,2678.0,High,519990.0
460900,"4034 Apiary Point, Missouri City, TX 77459",4034 Apiary Point,Missouri City,TX,77459,4.0,3.0,1878.0,High,519990.0
682900,"3431M Plan, Sienna 55'","3431M Plan, Sienna 55'",Missouri City,TX,77459,4.0,3.0,3431.0,High,519990.0
475990,"Plan 3079 Plan, Sienna 40","Plan 3079 Plan, Sienna 40",Missouri City,TX,77459,1.0,3.0,2528.0,High,519990.0
464995,"Tamara Plan, Toll Brothers at Sienna - Villa Collection","Tamara Plan, Toll Brothers at Sienna - Villa Collection",Missouri City,TX,77459,4.0,3.0,2764.0,High,519990.0
549000,"10511 Hidden Rock Dr, Missouri City, TX 77459",10511 Hidden Rock Dr,Missouri City,TX,77459,4.0,3.0,2649.0,High,519990.0
764900,"3581S Plan, Sienna 65' - Valencia by Perry Homes","3581S Plan, Sienna 65' - Valencia by Perry Homes",Missouri City,TX,77459,4.0,4.0,3581.0,High,519990.0
594900,"2726M Plan, Sienna 55'","2726M Plan, Sienna 55'",Missouri City,TX,77459,4.0,3.0,2726.0,High,519990.0
560900,"2942H Plan, Sienna 50'","2942H Plan, Sienna 50'",Missouri City,TX,77459,4.0,4.0,2942.0,High,519990.0
536900,"2754H Plan, Sienna 50'","2754H Plan, Sienna 50'",Missouri City,TX,77459,4.0,3.0,2754.0,High,519990.0
439373,"4247 Colony Ln, Missouri City, TX 77459",4247 Colony Ln,Missouri City,TX,77459,3.0,2.0,1624.0,High,519990.0
460990,"Viola Plan, Sienna","Viola Plan, Sienna",Missouri City,TX,77459,5.0,3.0,2650.0,High,519990.0
339990,"Springfield - Courtyard Collection Plan, Sienna","Springfield - Courtyard Collection Plan, Sienna",Missouri City,TX,77459,3.0,2.0,1756.0,High,519990.0
515900,"2595W Plan, Sienna 50'","2595W Plan, Sienna 50'",Missouri City,TX,77459,4.0,3.0,2595.0,High,519990.0
597900,"2738M Plan, Sienna 55'","2738M Plan, Sienna 55'",Missouri City,TX,77459,4.0,3.0,2738.0,High,519990.0
179990,"159 Island Blvd, Missouri City, TX 77459",159 Island Blvd,Missouri City,TX,77459,4.0,0.0,2716.0,High,519990.0
527900,"2663W Plan, Sienna 50'","2663W Plan, Sienna 50'",Missouri City,TX,77459,4.0,3.0,2663.0,High,519990.0
546900,"2722H Plan, Sienna 50'","2722H Plan, Sienna 50'",Missouri City,TX,77459,4.0,3.0,2722.0,High,519990.0
367995,"Angelo Plan, Toll Brothers at Sienna - Premier Collection","Angelo Plan, Toll Brothers at Sienna - Premier Collection",Missouri City,TX,77459,3.0,3.0,1956.0,High,519990.0
719472,"10903 Providence Ct, Missouri City, TX 77459",10903 Providence Ct,Missouri City,TX,77459,4.0,4.0,3782.0,High,519990.0
598900,"2949M Plan, Sienna 55'","2949M Plan, Sienna 55'",Missouri City,TX,77459,4.0,3.0,2949.0,High,519990.0
532900,"2599W Plan, Sienna 50'","2599W Plan, Sienna 50'",Missouri City,TX,77459,4.0,4.0,2599.0,High,519990.0
330000,"0 Pin Oak Cir, Missouri City, TX 77459",0 Pin Oak Cir,Missouri City,TX,77459,4.0,0.0,2716.0,High,519990.0
462900,"2332W Plan, Sienna 40'","2332W Plan, Sienna 40'",Missouri City,TX,77459,3.0,3.0,2332.0,High,519990.0
987900,"8910 Pleasant Cv, Missouri City, TX 77459",8910 Pleasant Cv,Missouri City,TX,77459,5.0,5.0,4423.0,High,519990.0
1007900,"9023 Pleasant Cv, Missouri City, TX 77459",9023 Pleasant Cv,Missouri City,TX,77459,5.0,5.0,4377.0,High,519990.0
625000,"0 Cicada Dr, Missouri City, TX 77459",0 Cicada Dr,Missouri City,TX,77459,4.0,0.0,2716.0,High,519990.0
549995,"Indio Plan, Toll Brothers at Sienna - Select Collection","Indio Plan, Toll Brothers at Sienna - Select Collection",Missouri City,TX,77459,4.0,3.0,3078.0,High,519990.0
881900,"4379S Plan, Sienna 65' - Valencia by Perry Homes","4379S Plan, Sienna 65' - Valencia by Perry Homes",Missouri City,TX,77459,5.0,5.0,4379.0,High,519990.0
419900,"1736W Plan, Sienna 40'","1736W Plan, Sienna 40'",Missouri City,TX,77459,4.0,3.0,1736.0,High,519990.0
404995,"Amneris Plan, Toll Brothers at Sienna - Villa Collection","Amneris Plan, Toll Brothers at Sienna - Villa Collection",Missouri City,TX,77459,3.0,2.0,2284.0,High,519990.0
430900,"1918W Plan, Sienna 40'","1918W Plan, Sienna 40'",Missouri City,TX,77459,3.0,3.0,1918.0,High,519990.0
809995,"Caitlin Plan, Toll Brothers at Sienna - Estate Collection","Caitlin Plan, Toll Brothers at Sienna - Estate Collection",Missouri City,TX,77459,4.0,5.0,4717.0,High,519990.0
700900,"3484M Plan, Sienna 55'","3484M Plan, Sienna 55'",Missouri City,TX,77459,4.0,4.0,3484.0,High,519990.0
659995,"Hennessey Plan, Toll Brothers at Sienna - Executive Collection","Hennessey Plan, Toll Brothers at Sienna - Executive Collection",Missouri City,TX,77459,4.0,4.0,3840.0,High,519990.0
614995,"Carrera Plan, Toll Brothers at Sienna - Executive Collection","Carrera Plan, Toll Brothers at Sienna - Executive Collection",Missouri City,TX,77459,4.0,4.0,3520.0,High,519990.0
717995,"Calvin Plan, Toll Brothers at Sienna - Estate Collection","Calvin Plan, Toll Brothers at Sienna - Estate Collection",Missouri City,TX,77459,4.0,5.0,3949.0,High,519990.0
437900,"1878W Plan, Sienna 40'","1878W Plan, Sienna 40'",Missouri City,TX,77459,4.0,3.0,1878.0,High,519990.0
916900,"4599S Plan, Sienna 65' - Valencia by Perry Homes","4599S Plan, Sienna 65' - Valencia by Perry Homes",Missouri City,TX,77459,5.0,6.0,4599.0,High,519990.0
883900,"4410S Plan, Sienna 65' - Valencia by Perry Homes","4410S Plan, Sienna 65' - Valencia by Perry Homes",Missouri City,TX,77459,5.0,5.0,4410.0,High,519990.0
419990,"Plan 3034 Plan, Sienna 40","Plan 3034 Plan, Sienna 40",Missouri City,TX,77459,1.0,3.0,1847.0,High,519990.0
175000,"79 Island Blvd, Missouri City, TX 77459",79 Island Blvd,Missouri City,TX,77459,4.0,0.0,2716.0,High,519990.0
550000,"8011 Thompson Lake Dr, Missouri City, TX 77459",8011 Thompson Lake Dr,Missouri City,TX,77459,4.0,0.0,2716.0,High,519990.0
725000,"222 Star Lake Dr, Missouri City, TX 77459",222 Star Lake Dr,Missouri City,TX,77459,4.0,0.0,2716.0,High,519990.0
350000,"4426 Oak Vista Dr, Missouri City, TX 77459",4426 Oak Vista Dr,Missouri City,TX,77459,4.0,0.0,2716.0,High,519990.0
308000,"3610 Oakwick Forest Dr, Missouri City, TX 77459",3610 Oakwick Forest Dr,Missouri City,TX,77459,4.0,0.0,2716.0,High,519990.0
775000,"7931 Star Lake Ct, Missouri City, TX 77459",7931 Star Lake Ct,Missouri City,TX,77459,4.0,0.0,2716.0,High,519990.0
516360,"3009 Valley Peak Dr, Houston, TX 77063",3009 Valley Peak Dr,Houston,TX,77063,3.0,3.0,2204.0,Low,246100.0
398040,"3114 Moonlit Mesa Ln, Houston, TX 77063",3114 Moonlit Mesa Ln,Houston,TX,77063,3.0,3.0,1436.0,Low,246100.0
407490,"3110 Moonlit Mesa Ln, Houston, TX 77063",3110 Moonlit Mesa Ln,Houston,TX,77063,3.0,3.0,1604.0,Low,246100.0
406840,"3107 Boulder Ranch Dr, Houston, TX 77063",3107 Boulder Ranch Dr,Houston,TX,77063,3.0,3.0,1604.0,Low,246100.0
409490,"3113 Boulder Ranch Dr, Houston, TX 77063",3113 Boulder Ranch Dr,Houston,TX,77063,3.0,3.0,1604.0,Low,246100.0
428790,"8117 Rising Stream Dr, Houston, TX 77063",8117 Rising Stream Dr,Houston,TX,77063,3.0,3.0,1703.0,Low,246100.0
431990,"3112 Valley Peak Dr, Houston, TX 77063",3112 Valley Peak Dr,Houston,TX,77063,3.0,3.0,1727.0,Low,246100.0
438690,"3111 Moonlit Mesa Ln, Houston, TX 77063",3111 Moonlit Mesa Ln,Houston,TX,77063,3.0,3.0,1853.0,Low,246100.0
417690,"3115 Boulder Ranch Dr, Houston, TX 77063",3115 Boulder Ranch Dr,Houston,TX,77063,3.0,3.0,1703.0,Low,246100.0
428990,"The Ryker (S150) Plan, Dunvale Village - Townhome Collection","The Ryker (S150) Plan, Dunvale Village - Townhome Collection",Houston,TX,77063,4.0,3.0,1989.0,Low,246100.0
429990,"3012 Moonlit Mesa Ln, Houston, TX 77063",3012 Moonlit Mesa Ln,Houston,TX,77063,3.0,3.0,1727.0,Low,246100.0
427340,"3118 Moonlit Mesa Ln, Houston, TX 77063",3118 Moonlit Mesa Ln,Houston,TX,77063,3.0,3.0,1727.0,Low,246100.0
395990,"The Winston (S120) Plan, Dunvale Village - Townhome Collection","The Winston (S120) Plan, Dunvale Village - Townhome Collection",Houston,TX,77063,3.0,3.0,1604.0,Low,246100.0
434990,"8414 Arden Valley Ln, Houston, TX 77063",8414 Arden Valley Ln,Houston,TX,77063,3.0,3.0,1727.0,Low,246100.0
414780,"8521 Rising Stream Dr, Houston, TX 77063",8521 Rising Stream Dr,Houston,TX,77063,3.0,3.0,1436.0,Low,246100.0
450940,"8418 Arden Valley Ln, Houston, TX 77063",8418 Arden Valley Ln,Houston,TX,77063,3.0,3.0,1853.0,Low,246100.0
443590,"3108 Moonlit Mesa Ln, Houston, TX 77063",3108 Moonlit Mesa Ln,Houston,TX,77063,4.0,3.0,1989.0,Low,246100.0
245000,"9307 Fairdale Ln, Houston, TX 77063",9307 Fairdale Ln,Houston,TX,77063,3.0,0.0,1516.5,Low,246100.0
139000,"2800 Jeanetta St APT 2706, Houston, TX 77063",2800 Jeanetta St APT 2706,Houston,TX,77063,1.0,1.0,746.0,Low,246100.0
155000,"3600 Jeanetta St APT 502, Houston, TX 77063",3600 Jeanetta St APT 502,Houston,TX,77063,1.0,2.0,964.0,Low,246100.0
255000,"8715 Meadowcroft Dr UNIT 902, Houston, TX 77063",8715 Meadowcroft Dr UNIT 902,Houston,TX,77063,2.0,2.0,1492.0,Low,246100.0
409490,"3106 Moonlit Mesa Ln, Houston, TX 77063",3106 Moonlit Mesa Ln,Houston,TX,77063,3.0,3.0,1604.0,Low,246100.0
118000,"9471 Pagewood Ln #9471, Houston, TX 77063",9471 Pagewood Ln #9471,Houston,TX,77063,2.0,2.0,1232.0,Low,246100.0
118000,"9347 Pagewood Ln, Houston, TX 77063",9347 Pagewood Ln,Houston,TX,77063,2.0,3.0,1148.0,Low,246100.0
126000,"9557 Pagewood Ln #9557, Houston, TX 77063",9557 Pagewood Ln #9557,Houston,TX,77063,2.0,3.0,1402.0,Low,246100.0
528080,"3007 Manor Heights Ln, Houston, TX 77063",3007 Manor Heights Ln,Houston,TX,77063,4.0,4.0,2539.0,Low,246100.0
105000,"9009 Richmond Ave APT 700, Houston, TX 77063",9009 Richmond Ave APT 700,Houston,TX,77063,2.0,1.0,886.0,Low,246100.0
535380,"3004 Valley Peak Dr, Houston, TX 77063",3004 Valley Peak Dr,Houston,TX,77063,3.0,3.0,2021.0,Low,246100.0
421290,"3122 Moonlit Mesa Ln, Houston, TX 77063",3122 Moonlit Mesa Ln,Houston,TX,77063,3.0,3.0,1703.0,Low,246100.0
452590,"8416 Arden Valley Ln, Houston, TX 77063",8416 Arden Valley Ln,Houston,TX,77063,4.0,3.0,1989.0,Low,246100.0
423990,"The Mason (S140) Plan, Dunvale Village - Townhome Collection","The Mason (S140) Plan, Dunvale Village - Townhome Collection",Houston,TX,77063,3.0,3.0,1853.0,Low,246100.0
405640,"8417 Arden Valley Ln, Houston, TX 77063",8417 Arden Valley Ln,Houston,TX,77063,3.0,3.0,1436.0,Low,246100.0
170000,"9200 Westheimer Rd APT 1913, Houston, TX 77063",9200 Westheimer Rd APT 1913,Houston,TX,77063,1.0,2.0,858.0,Low,246100.0
416990,"The Harlow (S135) Plan, Dunvale Village - Townhome Collection","The Harlow (S135) Plan, Dunvale Village - Townhome Collection",Houston,TX,77063,3.0,3.0,1727.0,Low,246100.0
430990,"The Weston (S105) Plan, Dunvale Village - Townhome Collection","The Weston (S105) Plan, Dunvale Village - Townhome Collection",Houston,TX,77063,3.0,3.0,2047.0,Low,246100.0
153500,"2100 Tanglewilde St APT 514, Houston, TX 77063",2100 Tanglewilde St APT 514,Houston,TX,77063,1.0,1.0,998.0,Low,246100.0
474990,"The Retreat (2038) Plan, Dunvale Village - Patio Home Collection","The Retreat (2038) Plan, Dunvale Village - Patio Home Collection",Houston,TX,77063,3.0,3.0,2021.0,Low,246100.0
119000,"9009 Richmond Ave APT 103, Houston, TX 77063",9009 Richmond Ave APT 103,Houston,TX,77063,2.0,1.0,886.0,Low,246100.0
200000,"3800 Tanglewilde St APT 1008, Houston, TX 77063",3800 Tanglewilde St APT 1008,Houston,TX,77063,2.0,3.0,1500.0,Low,246100.0
519100,"3007 Moontide Ln, Houston, TX 77063",3007 Moontide Ln,Houston,TX,77063,3.0,3.0,2204.0,Low,246100.0
386990,"The Avery (S110) Plan, Dunvale Village - Townhome Collection","The Avery (S110) Plan, Dunvale Village - Townhome Collection",Houston,TX,77063,3.0,3.0,1436.0,Low,246100.0
170000,"9200 Westheimer Rd APT 1212, Houston, TX 77063",9200 Westheimer Rd APT 1212,Houston,TX,77063,1.0,2.0,858.0,Low,246100.0
305000,"9216 Kingsville St, Houston, TX 77063",9216 Kingsville St,Houston,TX,77063,3.0,1.0,1122.0,Low,246100.0
425990,"The Villa (1942) Plan, Dunvale Village - Patio Home Collection","The Villa (1942) Plan, Dunvale Village - Patio Home Collection",Houston,TX,77063,3.0,3.0,1938.0,Low,246100.0
120000,"7900 Westheimer Rd APT 124, Houston, TX 77063",7900 Westheimer Rd APT 124,Houston,TX,77063,1.0,1.0,709.0,Low,246100.0
179500,"9200 Westheimer Rd APT 1918, Houston, TX 77063",9200 Westheimer Rd APT 1918,Houston,TX,77063,1.0,2.0,858.0,Low,246100.0
110000,"3600 Jeanetta St APT 1708, Houston, TX 77063",3600 Jeanetta St APT 1708,Houston,TX,77063,2.0,1.0,960.0,Low,246100.0
531380,"3005 Moontide Ln, Houston, TX 77063",3005 Moontide Ln,Houston,TX,77063,4.0,4.0,2539.0,Low,246100.0
2950000,"3764 Tanglewilde St APT 7, Houston, TX 77063",3764 Tanglewilde St APT 7,Houston,TX,77063,1.0,1.0,602.0,Low,246100.0
570780,"8409 Soaring Sky Dr, Houston, TX 77063",8409 Soaring Sky Dr,Houston,TX,77063,4.0,4.0,2870.0,Low,246100.0
396490,"8412 Arden Valley Ln, Houston, TX 77063",8412 Arden Valley Ln,Houston,TX,77063,3.0,3.0,1436.0,Low,246100.0
498000,"3004 Moontide Ln, Houston, TX 77063",3004 Moontide Ln,Houston,TX,77063,3.0,3.0,2204.0,Low,246100.0
950000,"1005 River Glynn Dr, Houston, TX 77063",1005 River Glynn Dr,Houston,TX,77063,3.0,0.0,1516.5,Low,246100.0
474990,"The Haven (2204) Plan, Dunvale Village - Patio Home Collection","The Haven (2204) Plan, Dunvale Village - Patio Home Collection",Houston,TX,77063,3.0,3.0,2204.0,Low,246100.0
391490,"8410 Rising Stream Dr, Houston, TX 77063",8410 Rising Stream Dr,Houston,TX,77063,3.0,3.0,1436.0,Low,246100.0
479990,"The Chalet (2503) Plan, Dunvale Village - Patio Home Collection","The Chalet (2503) Plan, Dunvale Village - Patio Home Collection",Houston,TX,77063,4.0,3.0,2441.0,Low,246100.0
406290,"8404 Arden Valley Ln, Houston, TX 77063",8404 Arden Valley Ln,Houston,TX,77063,3.0,3.0,1436.0,Low,246100.0
435240,"3125 Moonlit Mesa Ln, Houston, TX 77063",3125 Moonlit Mesa Ln,Houston,TX,77063,3.0,3.0,1727.0,Low,246100.0
405990,"The Caden (S130) Plan, Dunvale Village - Townhome Collection","The Caden (S130) Plan, Dunvale Village - Townhome Collection",Houston,TX,77063,3.0,3.0,1703.0,Low,246100.0
155100,"3619 Tanglewilde St #3619, Houston, TX 77063",3619 Tanglewilde St #3619,Houston,TX,77063,3.0,3.0,1532.0,Low,246100.0
186000,"3800 Tanglewilde St APT 109, Houston, TX 77063",3800 Tanglewilde St APT 109,Houston,TX,77063,2.0,3.0,1428.0,Low,246100.0
300000,"2222 S Piney Point Rd APT 102, Houston, TX 77063",2222 S Piney Point Rd APT 102,Houston,TX,77063,2.0,3.0,2096.0,Low,246100.0
173500,"1925 Stoney Brook Dr, Houston, TX 77063",1925 Stoney Brook Dr,Houston,TX,77063,2.0,1.0,1150.0,Low,246100.0
120000,"9515 Windswept Ln #9515, Houston, TX 77063",9515 Windswept Ln #9515,Houston,TX,77063,3.0,2.0,1672.0,Low,246100.0
